"Taxon","Source","Year","Country","Region","Accession","Latitude","Longitude","Elevation","Dish","Scarification","GA3","Stratification","Stratification_temperature","Stratification_days","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Sown","Germinated","Germinable"
"Epacris petrophilla","Venn",NA,"Australia","Australian Alps","Australia Single NA NA",NA,NA,NA,"17","N","N","None",NA,"0","Y",12,"N",0,19,19,19,"20C",NA,20,0,14
"Epacris petrophilla","Venn",NA,"Australia","Australian Alps","Australia Single NA NA",NA,NA,NA,"18","N","N","None",NA,"0","Y",12,"N",0,25,25,25,"25C",NA,20,2,11
"Epacris petrophilla","Venn",NA,"Australia","Australian Alps","Australia Single NA NA",NA,NA,NA,"19","N","N","None",NA,"0","Y",12,"N",0,27,27,27,"25C",NA,20,0,8
"Epacris petrophilla","Venn",NA,"Australia","Australian Alps","Australia Single NA NA",NA,NA,NA,"20","N","N","None",NA,"0","Y",12,"N",0,34,34,34,"35C",NA,20,8,14
"Epacris petrophilla","Venn",NA,"Australia","Australian Alps","Australia Single NA NA",NA,NA,NA,"21","N","N","None",NA,"0","Y",12,"N",0,36,36,36,"35C",NA,20,0,10
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,9,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,11,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,8,11
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,7,9
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,11,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia KB2 NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,10,13
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"15","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,19,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"16","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,19,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"10","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,19,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"11","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"12","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"13","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"14","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"15","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Bluff NA NA",NA,NA,NA,"16","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Magdala NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,9,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,16
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,19,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,17
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,19,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,18
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Buller NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia HWP NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,8,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,7,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,10,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,11,17
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,6,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia McKay NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,8,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,11,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,11,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,10,19
"Brachyscome rigidula","Venn",NA,"Australia","Australian Alps","Australia Stirling NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,19
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Speculation NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,19
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Xerochrysum subundulatum","Venn",NA,"Australia","Australian Alps","Australia Hotham NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,18,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,19,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Howitt NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,14,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,12,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"2","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"3","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"4","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,17,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"5","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"6","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"7","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,16,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Bogong NA NA",NA,NA,NA,"8","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,13,20
"Brachyscome spathulata","Venn",NA,"Australia","Australian Alps","Australia Spion Kopje NA NA",NA,NA,NA,"1","N","N","None",NA,"0","Y",14,"Y",2,12,10,11.1666666666667,"10C",NA,20,15,20
